lagoslakeid,lake_namegnis,lake_states,lake_depth_state,lake_lat_decdeg,lake_lon_decdeg,lake_maxdepth_m,lake_meandepth_m,lake_waterarea_ha,lake_depth_sourcename,lake_depth_sourceurl,lake_maxdepth_effort,lake_meandepth_effort
2802,NA,MI,MI,46.17449758,-88.88679964,30.47851265,NA,110.0605288,NULL,NULL,bathymetry,NULL
2803,NA,NJ,NJ,39.83651078,-74.19723276,1.8,NA,11.50284254,NJ_DEP_CHEM,NULL,LAGOSNE,NULL
2805,NA,MA,MA,42.03179404,-70.76073968,2.44,NA,15.1227608,MA_DEP_CHEM,NULL,LAGOSNE,NULL
2806,NA,MN,MN,46.75159188,-93.95270787,11.72145653,NA,243.3143373,NULL,NULL,bathymetry,NULL
2807,NA,NJ,NJ,39.6817903,-75.26321273,1.8,NA,7.09790695,NJ_DEP_CHEM,NULL,LAGOSNE,NULL
2809,NA,MI,MI,46.25834954,-87.4958968,10.66747943,NA,43.16820992,NULL,NULL,bathymetry,NULL
2810,NA,VT,VT,44.89161853,-72.05348555,9.144,NA,17.85390516,VT_DWQ_NUTRIENT,NULL,LAGOSNE,NULL
2811,NA,MN,MN,47.17623911,-93.86064207,7.6,NA,165.0028915,MN_MPCA_SECCHI,NULL,LAGOSNE,NULL
2812,NA,VT,VT,44.54830779,-72.07121676,4.572,NA,10.55947673,VT_DWQ_NUTRIENT,NULL,LAGOSNE,NULL
2813,NA,WI,WI,46.00399346,-89.77218923,1.2192,NA,34.10242991,WI_DNR_NUTRIENT,NULL,LAGOSNE,NULL
2814,NA,MN,MN,48.52541451,-92.77085519,5.03,NA,44.88126819,MN_MPCA_CHEM_1999_2012,NULL,LAGOSNE,NULL
2815,NA,MN,MN,45.15076806,-93.74732644,12.1914053,6.32,94.82016261,NULL,NULL,bathymetry,LAGOSNE
2816,NA,MI,MI,43.7208733,-85.44196461,15.23925632,5.4864,31.32293383,NULL,NULL,bathymetry,LAGOSNE
2817,NA,MN,MN,45.25305457,-93.99152595,30.97013092,NA,76.04888281,NULL,NULL,bathymetry,NULL
2818,NA,WI,WI,46.38852107,-91.53769502,5.7912,NA,4.401646696,WI_DNR_NUTRIENT,NULL,LAGOSNE,NULL
2819,NA,OH,OH,39.25470566,-84.7389522,4,NA,30.4451575,NULL,NULL,LAGOSNE,NULL
2820,NA,IN,IN,41.36975765,-85.77325004,23.5,4.9,221.7140622,IN_CLP_DEPTHS,NULL,LAGOSNE,LAGOSNE
2821,NA,OH,OH,39.53452607,-82.45814645,5,NA,125.8893561,NULL,NULL,LAGOSNE,NULL
2822,NA,VT,VT,43.65094569,-72.43097823,3.3528,NA,18.53526108,VT_DWQ_NUTRIENT,NULL,LAGOSNE,NULL
2823,NA,WI,WI,45.96678184,-90.03868312,3.048,NA,83.33917179,WI_DNR_NUTRIENT,NULL,LAGOSNE,NULL
2824,NA,MN,MN,45.7017545,-94.09822715,6.095702648,NA,51.76914293,NULL,NULL,bathymetry,NULL
2825,Saganaga Lake,MN,MN,48.21701714,-90.97278498,85.344,NA,2858.941717,MN_MPCA_SECCHI,https://en.wikipedia.org/wiki/Saganaga_Lake,LAGOSNE_Q500,NULL
2826,NA,MI,MI,44.24724072,-85.48175152,6.705272783,NA,1074.03943,NULL,NULL,bathymetry,NULL
2827,NA,MI,MI,42.46564143,-85.46310882,3.047851265,NA,202.4884856,NULL,NULL,bathymetry,NULL
2828,NA,MN,MN,46.0484451,-92.72405704,14.3,NA,10.74360418,MN_MPCA_CHEM,NULL,LAGOSNE,NULL
2829,NA,VT,VT,43.22638517,-72.76390267,6.7056,NA,37.81210989,VT_DWQ_NUTRIENT,NULL,LAGOSNE,NULL
2830,NA,IN,IN,41.56115595,-85.38969508,25.3,NA,41.7127689,NLA2007,NULL,NLA,NULL
2831,NA,WI,WI,46.28382036,-90.24324475,3.048,NA,4.930925029,WI_DNR_NUTRIENT,NULL,LAGOSNE,NULL
2832,NA,MN,MN,47.86769414,-90.6359353,5.448708057,NA,189.1434698,NULL,NULL,bathymetry,NULL
2833,NA,IN,IN,41.72463436,-85.46640161,15.2,9.4,46.92419749,IN_CLP_DEPTHS,NULL,LAGOSNE,LAGOSNE
2834,NA,MI,MI,45.41945442,-87.82212214,12.4968,NA,139.599972,MI_DEQ_HIST_LWQS,NULL,LAGOSNE,NULL
2835,NA,MI,MI,46.20056733,-88.90881219,3.047851265,NA,83.25338983,NULL,NULL,bathymetry,NULL
2836,NA,MN,MN,46.61426721,-93.95603716,6.696028233,NA,63.45663381,NULL,NULL,bathymetry,NULL
2837,NA,MN,MN,47.06559381,-93.4489757,8,NA,98.88775322,MN_MPCA_CHEM_1999_2012,NULL,LAGOSNE,NULL
2838,NA,WI,WI,46.13243829,-89.25823504,3.3528,NA,64.95835728,WI_DNR_NUTRIENT,NULL,LAGOSNE,NULL
2839,NA,WI,WI,45.49779667,-88.08051689,7.3152,NA,19.99069728,WI_DNR_NUTRIENT,NULL,LAGOSNE,NULL
2840,NA,WI,WI,45.56850965,-92.34296773,3.048,NA,13.31423646,WI_DNR_NUTRIENT,NULL,LAGOSNE,NULL
2841,NA,MN,MN,46.49976802,-94.36208543,7.924413204,NA,98.19682417,NULL,NULL,bathymetry,NULL
2842,NA,MN,MN,44.99535516,-94.92694155,5.486107826,NA,1048.383583,NULL,NULL,bathymetry,NULL
2843,NA,WI,WI,45.75201101,-91.77455528,7.62,NA,14.97204569,WI_DNR_NUTRIENT,NULL,LAGOSNE,NULL
2844,NA,VT,VT,43.76644026,-73.22358248,5.4864,NA,14.39884472,VT_DWQ_NUTRIENT,NULL,LAGOSNE,NULL
2846,NA,MN,MN,46.41169606,-96.05021211,22.84144592,NA,288.1465819,NULL,NULL,bathymetry,NULL
2847,NA,MI,MI,44.93691586,-83.79908147,21.33495885,NA,273.654245,NULL,NULL,bathymetry,NULL
2848,NA,MI,MI,44.31587016,-85.26946163,1.523925632,NA,99.73230848,NULL,NULL,bathymetry,NULL
2849,NA,IN,IN,41.71001984,-85.11941195,7.9,NA,21.36674297,IN_CLP_DEPTHS,NULL,LAGOSNE,NULL
2850,NA,MN,MN,47.44809448,-92.33054658,10.66747952,NA,59.25165029,NULL,NULL,bathymetry,NULL
2851,NA,MI,MI,45.27181928,-85.00030987,30.48,10.5,1853.422124,Kendra Cheruvelil-undocumented,NULL,LAGOSNE,LAGOSNE
2852,NA,WI,WI,45.53225614,-89.72252213,13.716,NA,104.7145294,WI_DNR_NUTRIENT,NULL,LAGOSNE,NULL
2853,NA,MN,MN,46.99423321,-93.93323838,1,NA,877.0453387,MN_MPCA_CHEM_1999_2012,NULL,LAGOSNE,NULL
2854,NA,MN,MN,48.07873456,-91.76094092,7.6,NA,282.8361082,MN_MPCA_SECCHI,NULL,LAGOSNE,NULL
2855,NA,MI,MI,44.93142035,-85.25278575,2.438281012,NA,177.1280458,NULL,NULL,bathymetry,NULL
2856,NA,IN,IN,41.55810187,-85.43391921,11,3.7,13.49413058,IN_CLP_DEPTHS,NULL,LAGOSNE,LAGOSNE
2857,NA,VT,VT,43.85164508,-72.25331301,2.1336,NA,6.292093492,VT_DWQ_NUTRIENT,NULL,LAGOSNE,NULL
2858,NA,WI,WI,46.49808339,-91.34654451,12.4968,NA,12.42291519,WI_DNR_NUTRIENT,NULL,LAGOSNE,NULL
2859,NA,IN,IN,41.72893847,-85.20215822,10.4,3.4,54.64934741,IN_CLP_DEPTHS,NULL,LAGOSNE,LAGOSNE
2860,NA,IN,IN,38.56743365,-85.78577973,7.3,2.7,7.459258963,IN_CLP_DEPTHS,NULL,LAGOSNE,LAGOSNE
2861,NA,OH,OH,39.61044686,-83.23065903,11.98,NA,513.9650929,OH_ODW_CHEM,NULL,LAGOSNE,NULL
2862,NA,MI,MI,42.32434112,-86.00248445,15.23925632,NA,47.8276234,NULL,NULL,bathymetry,NULL
2863,NA,WI,WI,45.22014556,-91.37447709,5.1816,NA,2.401393675,WI_DNR_NUTRIENT,NULL,LAGOSNE,NULL
2864,NA,IN,IN,41.12507786,-85.90107573,12.2,5.5,17.62830106,IN_CLP_DEPTHS,NULL,LAGOSNE,LAGOSNE
2865,NA,WI,WI,46.02480808,-89.82955501,9.7536,NA,44.65766099,WI_DNR_NUTRIENT,NULL,LAGOSNE,NULL
2866,NA,MA,MA,41.92449132,-71.29206192,2.5,NA,15.99774361,MA_DEP_CHEM,NULL,LAGOSNE,NULL
2867,NA,MN,MN,47.7080955,-91.6310655,4.266373158,NA,32.8995613,NULL,NULL,bathymetry,NULL
2868,NA,MA,MA,42.11565527,-72.06956285,1.8,NA,2.130926319,MA_DEP_CHEM,NULL,LAGOSNE,NULL
2869,NA,MI,MI,43.60045031,-85.27698404,10.1,NA,49.38748805,PASdbase,NULL,LAGOSNE,NULL
2870,NA,WI,WI,45.90633601,-89.69025158,13.1064,NA,39.02673977,WI_DNR_NUTRIENT,NULL,LAGOSNE,NULL
2871,NA,MI,MI,43.8489652,-85.00060404,5.1816,NA,19.27922413,MI_DEQ_HIST_LWQS,NULL,LAGOSNE,NULL
2872,NA,MN,MN,44.28547303,-93.57964862,9.143553734,NA,49.86172683,NULL,NULL,bathymetry,NULL
2873,NA,MI,MI,43.38427749,-85.36907112,17.4,5.1816,48.01158519,PASdbase,NULL,LAGOSNE,LAGOSNE
2874,NA,MN,MN,48.06906834,-90.58083533,8.5,NA,14.46248946,MN_MPCA_CHEM,NULL,LAGOSNE,NULL
2875,NA,MN,MN,47.04909807,-94.07858799,4.261610985,NA,73.6070598,NULL,NULL,bathymetry,NULL
2876,NA,MN,MN,44.86908405,-93.77102631,11.27532387,NA,1241.838775,NULL,NULL,bathymetry,NULL
2877,NA,MI,MI,43.88921894,-85.78083667,6.7056,NA,42.08855263,MI_DEQ_HIST_LWQS,NULL,LAGOSNE,NULL
2878,NA,WI,WI,43.31229889,-88.33234576,13.716,NA,186.6221478,WI_DNR_NUTRIENT,NULL,LAGOSNE,NULL
2879,NA,WI,WI,43.52731838,-90.20528287,3.3528,NA,21.42418017,WI_DNR_NUTRIENT,NULL,LAGOSNE,NULL
2880,NA,MN,MN,48.39802918,-92.64254624,13.1,NA,23.70600069,MN_MPCA_CHEM,NULL,LAGOSNE,NULL
2882,NA,MN,MN,46.00964266,-94.6982435,8.838768959,NA,91.76817458,NULL,NULL,bathymetry,NULL
2883,NA,WI,WI,46.30258029,-90.43958288,5.4864,NA,4.41869834,WI_DNR_NUTRIENT,NULL,LAGOSNE,NULL
2884,NA,WI,WI,45.69006498,-91.58617851,9.144,NA,2.08106377,WI_DNR_NUTRIENT,NULL,LAGOSNE,NULL
2885,NA,WI,WI,46.04286729,-89.75036614,3.6576,NA,60.17440999,WI_DNR_NUTRIENT,NULL,LAGOSNE,NULL
2886,NA,NJ,NJ,40.99053816,-74.69205705,7.4,NA,14.70303005,NJ_DEP_CHEM,NULL,LAGOSNE,NULL
2887,NA,NJ,NJ,40.50954313,-74.56430978,2.4,NA,4.887297071,NJ_DEP_CHEM,NULL,LAGOSNE,NULL
2888,NA,MI,MI,42.5526114,-85.3769696,12.19140506,NA,105.9736809,NULL,NULL,bathymetry,NULL
2889,NA,WI,WI,45.96536521,-89.18243508,9.144,NA,35.1567838,WI_DNR_NUTRIENT,NULL,LAGOSNE,NULL
2890,NA,WI,WI,43.80745602,-90.08519181,4.572,NA,119.3292719,WI_DNR_NUTRIENT,NULL,LAGOSNE,NULL
2891,NA,MN,MN,46.77211026,-94.07899143,6.095315456,NA,117.0348775,NULL,NULL,bathymetry,NULL
2892,NA,MN,MN,47.52757098,-93.48759452,11,NA,121.9764328,MN_MPCA_SECCHI,NULL,LAGOSNE,NULL
2893,NA,MI,MI,43.28079775,-85.13866286,15.23925632,7.0104,22.28029827,NULL,NULL,bathymetry,LAGOSNE
2894,NA,WI,WI,43.18495148,-89.9392672,1.524,NA,2.238853977,WI_DNR_NUTRIENT,NULL,LAGOSNE,NULL
2895,NA,MN,MN,46.63903978,-93.49879562,12,NA,139.3938373,MN_MPCA_CHEM_1999_2012,NULL,LAGOSNE,NULL
2896,NA,MI,MI,45.25023487,-83.99291679,2.438281012,NA,80.37317529,NULL,NULL,bathymetry,NULL
2897,NA,MN,MN,45.90618046,-95.00334061,7.009929657,NA,150.899626,NULL,NULL,bathymetry,NULL
2898,NA,IN,IN,41.48871699,-85.35290699,9.1,4.3,254.5758505,IN_CLP_DEPTHS,NULL,LAGOSNE,LAGOSNE
2899,NA,NJ,NJ,40.66684889,-74.31503078,1.3,NA,2.343751877,NJ_DEP_CHEM,NULL,LAGOSNE,NULL
2900,NA,WI,WI,46.50061007,-91.30387855,13.4112,NA,10.44812461,WI_DNR_NUTRIENT,NULL,LAGOSNE,NULL
2901,NA,MN,MN,46.737427,-93.23066612,4.9,NA,21.62031929,MN_MPCA_CHEM,NULL,LAGOSNE,NULL
2902,NA,MI,MI,44.75886571,-85.92211316,9.7536,NA,122.5798732,MI_DEQ_HIST_LWQS,NULL,LAGOSNE,NULL
2903,NA,MI,MI,44.95832801,-84.24827193,21.33495885,NA,40.78342993,NULL,NULL,bathymetry,NULL
2904,NA,WI,WI,46.21156661,-89.568969,2.7432,NA,31.05324842,WI_DNR_NUTRIENT,NULL,LAGOSNE,NULL
2905,NA,WI,WI,45.78032616,-89.49217035,5.1816,NA,37.11110119,WI_DNR_NUTRIENT,NULL,LAGOSNE,NULL
2906,NA,MN,MN,44.9226906,-93.52960993,25.3,NA,7.000715317,MN_MPCA_CHEM,NULL,LAGOSNE,NULL
2908,NA,WI,WI,45.44989475,-89.41555187,11.2776,NA,5.170696821,WI_DNR_NUTRIENT,NULL,LAGOSNE,NULL
2909,NA,MN,MN,45.01944161,-94.45960461,2.1,NA,160.293275,MN_MPCA_CHEM,NULL,LAGOSNE,NULL
2910,NA,WI,WI,46.01446374,-89.64520536,5.7912,NA,61.17022321,WI_DNR_NUTRIENT,NULL,LAGOSNE,NULL
2911,NA,WI,WI,45.88770711,-89.22062694,5.4864,NA,20.93622728,WI_DNR_NUTRIENT,NULL,LAGOSNE,NULL
2912,NA,MI,MI,43.33087426,-85.53915591,16.5,NA,203.3168859,PASdbase,NULL,LAGOSNE,NULL
2913,NA,MN,MN,45.30802467,-94.02752296,9.448216438,NA,54.78271272,NULL,NULL,bathymetry,NULL
2914,NA,WI,WI,45.75408739,-91.56241037,10.668,NA,4.086214839,WI_DNR_NUTRIENT,NULL,LAGOSNE,NULL
2916,NA,MI,MI,46.0265383,-87.31482968,9.4488,NA,280.8094106,MI_DEQ_HIST_LWQS,NULL,LAGOSNE,NULL
2917,NA,WI,WI,45.18078095,-91.32014703,2.7432,NA,9.738361511,WI_DNR_NUTRIENT,NULL,LAGOSNE,NULL
2918,NA,MI,MI,44.19373316,-86.00442213,15.23925632,NA,67.36990592,NULL,NULL,bathymetry,NULL
2919,NA,MN,MN,45.88439078,-94.75154279,13.71533108,NA,354.8715454,NULL,NULL,bathymetry,NULL
2920,NA,WI,WI,43.1513789,-88.30132888,2.4384,NA,13.83143992,WI_DNR_NUTRIENT,NULL,LAGOSNE,NULL
2921,NA,MN,MN,47.47296939,-93.65723332,9.1,NA,7.207198236,MN_MPCA_SECCHI,NULL,LAGOSNE,NULL
2922,NA,WI,WI,44.67650998,-92.21488916,15.24,NA,47.37860993,WI_DNR_NUTRIENT,NULL,LAGOSNE,NULL
2923,NA,WI,WI,46.31343038,-91.56496179,1.8288,NA,32.80097319,WI_DNR_NUTRIENT,NULL,LAGOSNE,NULL
2924,NA,MN,MN,48.30133918,-92.20090365,16.8,NA,64.23765605,MN_MPCA_SECCHI,NULL,LAGOSNE,NULL
2925,NA,WI,WI,45.58198483,-89.48608006,1.8288,NA,9.100067646,WI_DNR_NUTRIENT,NULL,LAGOSNE,NULL
2926,NA,VT,VT,44.70531916,-71.74475399,1.2192,NA,12.45468943,VT_DWQ_NUTRIENT,NULL,LAGOSNE,NULL
2927,NA,MI,MI,44.93892323,-84.60541318,9.143553795,NA,24.97666583,NULL,NULL,bathymetry,NULL
2928,NA,IN,IN,41.72520601,-85.0119777,11.9,7.9,28.58160283,IN_CLP_DEPTHS,NULL,LAGOSNE,LAGOSNE
2929,NA,MN,MN,48.37215822,-92.63016878,18.28710747,NA,88.31900043,NULL,NULL,bathymetry,NULL
2930,NA,OH,OH,39.343325,-82.03103281,10,NA,63.74057444,NULL,NULL,LAGOSNE,NULL
2931,NA,IN,IN,41.31852897,-85.72718865,19.2,8.2,112.4806322,IN_CLP_DEPTHS,NULL,LAGOSNE,LAGOSNE
2932,NA,MI,MI,46.0430809,-88.49553576,10.66747943,NA,79.63902273,NULL,NULL,bathymetry,NULL
2933,NA,NJ,NJ,39.98804971,-74.57078984,1.9,NA,5.144514927,NJ_DEP_CHEM,NULL,LAGOSNE,NULL
2934,NA,MN,MN,46.28847032,-94.07186308,14.32151222,NA,519.5192759,NULL,NULL,bathymetry,NULL
2935,NA,MI,MI,43.38649136,-85.76781303,6.09570253,NA,309.0521929,NULL,NULL,bathymetry,NULL
2936,NA,MN,MN,44.83660871,-93.63617851,20.05238533,NA,67.18702117,NULL,NULL,bathymetry,NULL
2937,NA,IN,IN,41.28373014,-85.70492017,13.7,5.7,126.9208588,IN_CLP_DEPTHS,NULL,LAGOSNE,LAGOSNE
2938,NA,VT,VT,43.23434017,-72.75032744,2.4384,NA,10.80365948,VT_DWQ_NUTRIENT,NULL,LAGOSNE,NULL
2939,NA,MN,MN,45.87432908,-95.52715602,18.49964333,4.91,517.665708,NULL,NULL,bathymetry,LAGOSNE
2940,NA,MI,MI,42.47457711,-85.24361763,12.19140506,NA,31.24144174,NULL,NULL,bathymetry,NULL
2943,NA,NJ,NJ,40.65375885,-74.95909204,4.2,NA,3.105771391,NJ_DEP_CHEM,NULL,LAGOSNE,NULL
2944,NA,MN,MN,47.70085748,-93.558327,6.233133316,NA,85.46490531,NULL,NULL,bathymetry,NULL
2945,NA,WI,WI,45.43176901,-91.31265671,4.572,NA,11.94773454,WI_DNR_NUTRIENT,NULL,LAGOSNE,NULL
2946,NA,WI,WI,45.90782557,-90.08770482,3.6576,NA,10.80227892,WI_DNR_NUTRIENT,NULL,LAGOSNE,NULL
2947,NA,VT,VT,42.92522287,-73.06490736,2.4384,NA,8.896159886,VT_DWQ_NUTRIENT,NULL,LAGOSNE,NULL
2948,NA,MN,MN,43.80218853,-95.51426725,3.067082405,NA,210.0239376,NULL,NULL,bathymetry,NULL
2949,NA,MI,MI,44.8001098,-84.97632706,21.33495885,NA,37.85025611,NULL,NULL,bathymetry,NULL
2950,NA,NJ,NJ,41.24100235,-74.8330521,1.7,NA,4.611643126,NJ_DEP_CHEM,NULL,LAGOSNE,NULL
2951,NA,WI,WI,45.41368807,-89.0650676,7.9248,NA,15.75306141,WI_DNR_NUTRIENT,NULL,LAGOSNE,NULL
2952,NA,MN,MN,44.92182117,-93.30486591,26.41950798,NA,137.720307,NULL,NULL,bathymetry,NULL
2953,NA,WI,WI,46.010079,-92.25907861,3.3528,NA,13.26764248,WI_DNR_NUTRIENT,NULL,LAGOSNE,NULL
2954,NA,WI,WI,45.71087081,-91.87019621,4.2672,NA,15.78615826,WI_DNR_NUTRIENT,NULL,LAGOSNE,NULL
2955,NA,MN,MN,48.08196634,-91.20136534,25.9,NA,102.4274388,MN_MPCA_SECCHI,NULL,LAGOSNE,NULL
2956,NA,MI,MI,42.33703154,-84.23346558,12.192,NA,160.6086221,MI_DEQ_HIST_LWQS,NULL,LAGOSNE,NULL
2958,NA,MI,MI,45.00869334,-84.58268997,24.38281012,NA,50.37953195,NULL,NULL,bathymetry,NULL
2959,NA,MI,MI,42.60783242,-85.62927337,9.143553795,NA,37.27294772,NULL,NULL,bathymetry,NULL
2960,NA,MN,MN,44.23049729,-93.60742855,9.5361166,NA,540.9176218,NULL,NULL,bathymetry,NULL
2961,NA,MN,MN,46.5762014,-94.1761012,31.69421005,NA,3408.238197,NULL,NULL,bathymetry,NULL
2962,NA,MI,MI,44.02278976,-85.28347959,9.143553795,NA,64.61275328,NULL,NULL,bathymetry,NULL
2963,NA,NJ,NJ,39.84840275,-74.85197094,1.9,NA,16.35677792,NJ_DEP_CHEM,NULL,LAGOSNE,NULL
2964,NA,MI,MI,44.77323586,-83.89771156,15.23925632,NA,88.5930292,NULL,NULL,bathymetry,NULL
2966,NA,MN,MN,47.54752742,-93.67053954,26.93910408,NA,421.6466481,NULL,NULL,bathymetry,NULL
2968,NA,MN,MN,45.5806338,-93.03432558,14.80465794,NA,125.7644812,NULL,NULL,bathymetry,NULL
2969,NA,WI,WI,45.94975512,-89.97720792,7.0104,NA,54.65024663,WI_DNR_NUTRIENT,NULL,LAGOSNE,NULL
2970,NA,WI,WI,45.65642652,-92.02654016,12.192,NA,13.54819419,WI_DNR_NUTRIENT,NULL,LAGOSNE,NULL
2971,NA,VT,VT,42.81964425,-72.81789444,5.1816,NA,6.746794111,VT_DWQ_NUTRIENT,NULL,LAGOSNE,NULL
2972,NA,NJ,NJ,39.62828965,-74.44395807,1.1,NA,9.743098888,NJ_DEP_CHEM,NULL,LAGOSNE,NULL
2973,NA,MN,MN,45.42135371,-94.07482129,8.5,NA,12.59612825,MN_MPCA_CHEM,NULL,LAGOSNE,NULL
2974,NA,MI,MI,42.30445039,-84.81133257,6.09570253,NA,16.29889145,NULL,NULL,bathymetry,NULL
2975,NA,MI,MI,41.94350355,-85.72786581,9.143553795,NA,94.31945911,NULL,NULL,bathymetry,NULL
2976,NA,WI,WI,45.78800881,-89.49552131,9.4488,NA,43.77585207,WI_DNR_NUTRIENT,NULL,LAGOSNE,NULL
2977,NA,MN,MN,47.37630667,-91.19182373,7.3,NA,12.39174441,MN_MPCA_SECCHI,NULL,LAGOSNE,NULL
2978,NA,MN,MN,46.50972206,-94.16030882,22.73094749,NA,1043.841245,NULL,NULL,bathymetry,NULL
2979,NA,MN,MN,47.82638532,-92.10283989,23.15684891,NA,290.3671077,NULL,NULL,bathymetry,NULL
2980,NA,WI,WI,45.78445642,-89.42810442,1.524,NA,24.77728124,WI_DNR_NUTRIENT,NULL,LAGOSNE,NULL
2981,NA,MN,MN,45.75117369,-93.36055745,14.54063416,NA,71.04138399,NULL,NULL,bathymetry,NULL
2983,NA,MN,MN,47.45623096,-94.66100013,16.76318169,NA,638.9838489,NULL,NULL,bathymetry,NULL
2984,NA,MN,MN,45.57903112,-94.47839114,18.28710747,NA,41.20816433,NULL,NULL,bathymetry,NULL
2985,NA,WI,WI,45.18859807,-91.37261748,10.668,NA,39.85879126,WI_DNR_NUTRIENT,NULL,LAGOSNE,NULL
2986,NA,NJ,NJ,40.97814626,-74.93979319,1.5,NA,4.020789237,NJ_DEP_CHEM,NULL,LAGOSNE,NULL
2987,NA,MN,MN,46.93985137,-94.54873771,13.71533108,NA,508.3424162,NULL,NULL,bathymetry,NULL
2988,NA,MN,MN,47.49878693,-93.54812931,6.1,NA,10.81470462,MN_MPCA_CHEM,NULL,LAGOSNE,NULL
2989,NA,NJ,NJ,40.63012669,-74.29776545,2,NA,4.665912833,NJ_DEP_CHEM,NULL,LAGOSNE,NULL
2990,NA,WI,WI,46.08239707,-91.95564161,3.3528,NA,12.58861783,WI_DNR_NUTRIENT,NULL,LAGOSNE,NULL
2991,NA,IN,IN,39.01894435,-87.24484954,4.6,NA,17.23594636,IN_CLP_DEPTHS,NULL,LAGOSNE,NULL
2992,NA,MI,MI,44.65758197,-84.14984499,9.144,NA,271.6629233,MI_DEQ_HIST_LWQS,NULL,LAGOSNE,NULL
2994,NA,WI,WI,45.56249836,-89.63292297,16.4592,NA,95.58244323,WI_DNR_NUTRIENT,NULL,LAGOSNE,NULL
2995,NA,MN,MN,46.63476788,-95.55651829,21.91218758,NA,836.0292487,NULL,NULL,bathymetry,NULL
2996,NA,WI,WI,45.91414428,-88.16413609,8.2296,NA,9.220955346,WI_DNR_NUTRIENT,NULL,LAGOSNE,NULL
2997,,NJ,NJ,41.14274815,-74.56358031,10,NA,1.960936378,NJ_DEP_CHEM,NULL,LAGOSNE_Q500,NULL
2998,NA,IN,IN,38.57319594,-86.08885289,7,4.6,28.5308125,IN_CLP_DEPTHS,NULL,LAGOSNE,LAGOSNE
2999,NA,WI,WI,45.47610024,-88.65646231,6.096,NA,65.48104224,WI_DNR_NUTRIENT,NULL,LAGOSNE,NULL
3000,NA,WI,WI,43.20143951,-87.95994,3.9624,NA,22.5233915,WI_DNR_NUTRIENT,NULL,LAGOSNE,NULL
3001,NA,MN,MN,48.29125678,-92.22808974,15.2,NA,43.77554808,MN_MPCA_CHEM,NULL,LAGOSNE,NULL
3002,NA,OH,OH,40.37307184,-84.33923294,1,NA,345.7064839,NLA2012,NULL,NLA,NULL
3003,Morroco Mine,MN,MN,46.50138432,-94.01442097,80.8,NA,31.6121676,MN_MPCA_CHEM,https://www.lake-link.com/minnesota-lakes/crow-wing/morroco-mine/145921/united-states-lakes-map/,LAGOSNE_Q500,NULL
3004,NA,NJ,NJ,39.53294537,-75.04218307,1.1,NA,7.75280218,NJ_DEP_CHEM,NULL,LAGOSNE,NULL
3006,NA,MN,MN,44.94118361,-93.55064452,29.757,NA,5572.968422,MN_MPCA_CHEM_1999_2012,NULL,LAGOSNE,NULL
3007,Hoover Reservoir,OH,OH,40.18064863,-82.88828019,20.94,NA,1097.150158,OH_ODW_CHEM,NULL,LAGOSNE_Q500,NULL
3008,NA,MI,MI,46.58285957,-86.22246447,6.096,NA,51.18313287,MI_DEQ_HIST_LWQS,NULL,LAGOSNE,NULL
3009,NA,IN,IN,41.75456348,-85.08528464,15.8,12.2,154.9995401,IN_CLP_DEPTHS,NULL,LAGOSNE,LAGOSNE
3010,NA,MN,MN,47.30973844,-91.632197,4.6,NA,63.61280346,MN_MPCA_SECCHI,NULL,LAGOSNE,NULL
3011,NA,MI,MI,44.9086689,-85.18240219,3.047851265,NA,70.04321878,NULL,NULL,bathymetry,NULL
3012,NA,MN,MN,47.24478112,-93.54808096,17.37247467,NA,51.58146005,NULL,NULL,bathymetry,NULL
3013,NA,MN,MN,45.1810637,-94.84287588,8.228469849,NA,628.1422214,NULL,NULL,bathymetry,NULL
3014,NA,MN,MN,43.64004989,-94.46660228,6.018805027,NA,89.51407283,NULL,NULL,bathymetry,NULL
3015,NA,MN,MN,46.99149752,-94.85179548,29.25203323,NA,235.8969669,NULL,NULL,bathymetry,NULL
3016,NA,MI,MI,43.4072507,-85.18631351,9.143553795,NA,39.43218205,NULL,NULL,bathymetry,NULL
3017,NA,MN,MN,45.9185881,-95.3960807,18.89667702,NA,422.0085608,NULL,NULL,bathymetry,NULL
3018,NA,WI,WI,43.40477374,-87.99523806,9.4488,NA,2.581424321,WI_DNR_NUTRIENT,NULL,LAGOSNE,NULL
3019,NA,WI,WI,45.96554046,-89.48311572,6.096,NA,218.1178084,WI_DNR_NUTRIENT,NULL,LAGOSNE,NULL
3021,NA,MI,MI,42.49924768,-83.84996741,15.23925632,NA,43.50032604,NULL,NULL,bathymetry,NULL
3022,NA,IN,IN,41.32250166,-85.51836908,18,6.7,53.07382049,IN_CLP_DEPTHS,NULL,LAGOSNE,LAGOSNE
3023,NA,MA,MA,42.16356721,-71.99114831,6.4,NA,46.39674111,MA_DEP_CHEM,NULL,LAGOSNE,NULL
3024,NA,MN,MN,45.24742486,-92.89599508,10.2765522,NA,37.28896249,NULL,NULL,bathymetry,NULL
3025,NA,OH,OH,39.62765333,-82.88425686,13.69,NA,53.40518777,OH_ODW_CHEM,NULL,LAGOSNE,NULL
3026,NA,WI,WI,45.70847101,-89.5938216,10.9728,NA,80.63835795,WI_DNR_NUTRIENT,NULL,LAGOSNE,NULL
3027,NA,WI,WI,43.1058727,-88.40710542,5.1816,NA,9.102638369,WI_DNR_NUTRIENT,NULL,LAGOSNE,NULL
